gameid,split,playoffs,date,game,playerid,side,position,player,team,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,totalgold,earnedgold,earned gpm,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
7365-9966-1-1,Spring,0,2021-03-26 09:18:21,1,100,Blue,team,,eStar,,1849,0,11,25,26,11,25,0.0,0.0,,,0.0,,,,0.3569,1.1682,0.0,0.0,4.0,1.0,,,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,,,0.0,2.0,54364.0,1764.1103,3118.053,2594.57,118.0,3.8291,55.0,1.7847,45.0,51773,31535.0,1023.3099,51260.0,1046.0,842.0,204.0,159.0,9.0,33.9427,16961.0,19990.0,376.0,16302.0,18461.0,363.0,659.0,1529.0,13.0,3.0,7.0,2.0,2.0,3.0,3.0,26921.0,30324.0,554.0,26403.0,30992.0,545.0,518.0,-668.0,9.0,5.0,11.0,8.0,8.0,14.0,5.0
7365-9966-1-1,Spring,0,2021-03-26 09:18:21,1,200,Red,team,,Suning,,1849,1,25,11,53,25,11,5.0,2.0,,,1.0,,,,0.8112,1.1682,1.0,4.0,0.0,0.0,,,1.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,,,2.0,0.0,69885.0,2267.7664,2993.0233,2590.6436,138.0,4.4781,65.0,2.1092,37.0,64409,44171.0,1433.3478,56325.0,1150.0,900.0,250.0,157.0,19.0,37.3175,16302.0,18461.0,363.0,16961.0,19990.0,376.0,-659.0,-1529.0,-13.0,2.0,3.0,3.0,3.0,7.0,2.0,26403.0,30992.0,545.0,26921.0,30324.0,554.0,-518.0,668.0,-9.0,8.0,14.0,5.0,5.0,11.0,8.0
7365-9967-2-2,Spring,0,2021-03-26 10:11:22,2,100,Blue,team,,eStar,,1996,0,6,21,17,6,21,0.0,0.0,,,1.0,,,,0.1804,0.8116,0.0,1.0,3.0,1.0,,,0.0,0.0,2.0,1.0,6.0,10.0,1.0,1.0,,,1.0,1.0,64019.0,1924.4188,2955.4509,2477.8257,102.0,3.0661,52.0,1.5631,45.0,53611,31874.0,958.1363,51350.0,1008.0,796.0,212.0,172.0,4.0,30.3006,16083.0,19324.0,366.0,15494.0,19661.0,377.0,589.0,-337.0,-11.0,1.0,2.0,0.0,0.0,0.0,1.0,24895.0,28629.0,542.0,24539.0,31264.0,571.0,356.0,-2635.0,-29.0,1.0,2.0,3.0,3.0,4.0,1.0
7365-9967-2-2,Spring,0,2021-03-26 10:11:22,2,200,Red,team,,Suning,,1996,1,21,6,56,21,6,4.0,0.0,,,0.0,,,,0.6313,0.8116,1.0,3.0,1.0,0.0,,,1.0,2.0,0.0,0.0,10.0,6.0,0.0,0.0,,,1.0,1.0,68673.0,2064.3186,3304.4188,3222.0541,123.0,3.6974,57.0,1.7134,52.0,65932,44195.0,1328.507,56675.0,1138.0,877.0,261.0,170.0,20.0,34.2084,15494.0,19661.0,377.0,16083.0,19324.0,366.0,-589.0,337.0,11.0,0.0,0.0,1.0,1.0,2.0,0.0,24539.0,31264.0,571.0,24895.0,28629.0,542.0,-356.0,2635.0,29.0,3.0,4.0,1.0,1.0,2.0,3.0
7366-9968-1-1,Spring,0,2021-03-26 11:20:24,1,100,Blue,team,,FunPlus Phoenix,,1356,1,18,1,36,18,1,1.0,0.0,,,1.0,,,,0.7965,0.8407,0.0,2.0,1.0,1.0,,,1.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,,,2.0,0.0,61394.0,2716.5487,2384.469,1795.0,60.0,2.6549,30.0,1.3274,26.0,47857,32648.0,1444.6018,41210.0,771.0,567.0,204.0,115.0,32.0,34.115,18954.0,21459.0,356.0,14326.0,17731.0,314.0,4628.0,3728.0,42.0,6.0,5.0,0.0,0.0,0.0,6.0,30106.0,34198.0,553.0,21496.0,27261.0,494.0,8610.0,6937.0,59.0,10.0,14.0,0.0,0.0,0.0,10.0
7366-9968-1-1,Spring,0,2021-03-26 11:20:24,1,200,Red,team,,Bilibili Gaming,,1356,0,1,18,2,1,18,0.0,0.0,,,0.0,,,,0.0442,0.8407,1.0,1.0,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,,,0.0,2.0,21883.0,968.2743,3520.9735,2249.469,65.0,2.8761,18.0,0.7965,29.0,32136,16927.0,748.9823,31033.0,717.0,581.0,136.0,106.0,0.0,31.7257,14326.0,17731.0,314.0,18954.0,21459.0,356.0,-4628.0,-3728.0,-42.0,0.0,0.0,6.0,6.0,5.0,0.0,21496.0,27261.0,494.0,30106.0,34198.0,553.0,-8610.0,-6937.0,-59.0,0.0,0.0,10.0,10.0,14.0,0.0
7366-9969-2-2,Spring,0,2021-03-26 12:00:40,2,100,Blue,team,,FunPlus Phoenix,,1547,1,22,8,61,22,8,5.0,0.0,,,1.0,,,,0.8533,1.1635,0.0,2.0,2.0,1.0,,,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,,,2.0,0.0,83154.0,3225.1067,2979.2114,2642.0944,75.0,2.9089,33.0,1.2799,25.0,52883,35726.0,1385.6238,50165.0,866.0,671.0,195.0,114.0,16.0,33.5876,18207.0,19691.0,368.0,16298.0,19360.0,352.0,1909.0,331.0,16.0,3.0,5.0,2.0,2.0,4.0,3.0,26751.0,30323.0,565.0,25368.0,30055.0,537.0,1383.0,268.0,28.0,4.0,7.0,4.0,4.0,6.0,4.0
7366-9969-2-2,Spring,0,2021-03-26 12:00:40,2,200,Red,team,,Bilibili Gaming,,1547,0,8,22,13,8,22,0.0,0.0,,,0.0,,,,0.3103,1.1635,1.0,2.0,2.0,0.0,,,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,,,0.0,2.0,48298.0,1873.2256,4019.108,3557.6083,81.0,3.1416,33.0,1.2799,38.0,42518,25361.0,983.6199,41280.0,845.0,671.0,174.0,131.0,12.0,32.7731,16298.0,19360.0,352.0,18207.0,19691.0,368.0,-1909.0,-331.0,-16.0,2.0,4.0,3.0,3.0,5.0,2.0,25368.0,30055.0,537.0,26751.0,30323.0,565.0,-1383.0,-268.0,-28.0,4.0,6.0,4.0,4.0,7.0,4.0
7367-9970-1-1,Spring,0,2021-03-27 09:23:37,1,100,Blue,team,,ThunderTalk Gaming,,1773,0,8,15,25,8,15,1.0,0.0,,,1.0,,,,0.2707,0.7783,0.0,1.0,3.0,1.0,,,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,,,0.0,1.0,54803.0,1854.5854,2925.3807,2541.1506,97.0,3.2826,43.0,1.4552,44.0,46630,27167.0,919.357,46300.0,941.0,742.0,199.0,152.0,7.0,31.8443,15452.0,18926.0,342.0,15384.0,19082.0,363.0,68.0,-156.0,-21.0,1.0,3.0,0.0,0.0,0.0,1.0,24398.0,29538.0,544.0,25176.0,32325.0,576.0,-778.0,-2787.0,-32.0,2.0,5.0,3.0,3.0,9.0,2.0
7367-9970-1-1,Spring,0,2021-03-27 09:23:37,1,200,Red,team,,Oh My God,,1773,1,15,8,43,15,8,3.0,2.0,,,0.0,,,,0.5076,0.7783,1.0,3.0,1.0,0.0,,,1.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,,,1.0,0.0,55349.0,1873.0626,2826.4636,2556.1083,100.0,3.3841,45.0,1.5228,41.0,56493,37030.0,1253.1303,49425.0,1061.0,809.0,252.0,163.0,20.0,35.9052,15384.0,19082.0,363.0,15452.0,18926.0,342.0,-68.0,156.0,21.0,0.0,0.0,1.0,1.0,3.0,0.0,25176.0,32325.0,576.0,24398.0,29538.0,544.0,778.0,2787.0,32.0,3.0,9.0,2.0,2.0,5.0,3.0
7367-9971-2-2,Spring,0,2021-03-27 10:14:24,2,100,Blue,team,,ThunderTalk Gaming,,1899,1,16,12,41,16,12,1.0,1.0,,,0.0,,,,0.5055,0.8847,1.0,4.0,1.0,1.0,,,1.0,2.0,0.0,1.0,11.0,0.0,1.0,1.0,,,3.0,0.0,87387.0,2761.0427,3094.1232,3574.1548,116.0,3.6651,61.0,1.9273,43.0,63204,42456.0,1341.4218,57860.0,1087.0,829.0,258.0,147.0,36.0,34.3444,16760.0,18967.0,317.0,15936.0,17697.0,296.0,824.0,1270.0,21.0,4.0,7.0,4.0,4.0,12.0,4.0,26770.0,29432.0,495.0,25050.0,29733.0,514.0,1720.0,-301.0,-19.0,7.0,16.0,6.0,6.0,14.0,7.0
7367-9971-2-2,Spring,0,2021-03-27 10:14:24,2,200,Red,team,,Oh My God,,1899,0,12,16,27,12,16,3.0,0.0,,,1.0,,,,0.3791,0.8847,0.0,1.0,4.0,0.0,,,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,,,0.0,3.0,65069.0,2055.8926,3655.2291,2722.7804,99.0,3.128,36.0,1.1374,45.0,51996,31248.0,987.2986,51750.0,1016.0,826.0,190.0,156.0,4.0,32.1011,15936.0,17697.0,296.0,16760.0,18967.0,317.0,-824.0,-1270.0,-21.0,4.0,12.0,4.0,4.0,7.0,4.0,25050.0,29733.0,514.0,26770.0,29432.0,495.0,-1720.0,301.0,19.0,6.0,14.0,7.0,7.0,16.0,6.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,100,Blue,team,,ThunderTalk Gaming,,2139,1,19,6,55,19,6,4.0,1.0,,,0.0,,,,0.533,0.7013,1.0,4.0,1.0,1.0,,,1.0,2.0,0.0,1.0,11.0,1.0,1.0,1.0,,,3.0,0.0,87164.0,2444.993,3325.1893,2658.5975,127.0,3.5624,66.0,1.8513,53.0,71360,48164.0,1351.0238,65385.0,1265.0,934.0,331.0,202.0,38.0,35.4839,15684.0,18746.0,351.0,15470.0,18235.0,311.0,214.0,511.0,40.0,1.0,4.0,2.0,2.0,4.0,1.0,25055.0,28712.0,515.0,23171.0,28435.0,482.0,1884.0,277.0,33.0,3.0,11.0,4.0,4.0,9.0,3.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,200,Red,team,,Oh My God,,2139,0,6,19,15,6,19,0.0,0.0,,,1.0,,,,0.1683,0.7013,0.0,1.0,4.0,0.0,,,0.0,0.0,2.0,0.0,1.0,11.0,0.0,0.0,,,0.0,3.0,75873.0,2128.2749,3404.993,3555.7644,127.0,3.5624,61.0,1.7111,49.0,55136,31940.0,895.9327,54085.0,1154.0,952.0,202.0,160.0,0.0,32.3703,15470.0,18235.0,311.0,15684.0,18746.0,351.0,-214.0,-511.0,-40.0,2.0,4.0,1.0,1.0,4.0,2.0,23171.0,28435.0,482.0,25055.0,28712.0,515.0,-1884.0,-277.0,-33.0,4.0,9.0,3.0,3.0,11.0,4.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,100,Blue,team,,Team WE,,2304,0,14,22,31,14,22,1.0,0.0,,,0.0,,,,0.3646,0.9375,0.0,2.0,4.0,0.0,,,0.0,1.0,1.0,0.0,4.0,11.0,0.0,0.0,,,0.0,3.0,78809.0,2052.3177,3859.7396,3326.4844,143.0,3.724,59.0,1.5365,46.0,66853,41974.0,1093.0729,65800.0,1257.0,1033.0,224.0,161.0,7.0,32.7344,15201.0,19000.0,351.0,16751.0,19925.0,373.0,-1550.0,-925.0,-22.0,0.0,0.0,2.0,2.0,3.0,0.0,23538.0,29787.0,551.0,27035.0,32701.0,582.0,-3497.0,-2914.0,-31.0,1.0,2.0,5.0,5.0,5.0,1.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,200,Red,team,,Top Esports,,2304,1,22,14,51,22,14,3.0,1.0,,,1.0,,,,0.5729,0.9375,1.0,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,11.0,4.0,1.0,1.0,,,3.0,0.0,113260.0,2949.4792,3327.3698,2899.9479,123.0,3.2031,82.0,2.1354,46.0,73717,48838.0,1271.8229,69450.0,1290.0,961.0,329.0,188.0,60.0,33.5938,16751.0,19925.0,373.0,15201.0,19000.0,351.0,1550.0,925.0,22.0,2.0,3.0,0.0,0.0,0.0,2.0,27035.0,32701.0,582.0,23538.0,29787.0,551.0,3497.0,2914.0,31.0,5.0,5.0,1.0,1.0,2.0,5.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,100,Blue,team,,Team WE,,1499,0,4,21,8,4,21,0.0,0.0,,,1.0,,,,0.1601,1.0007,0.0,1.0,3.0,1.0,,,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,,,0.0,2.0,41293.0,1652.8219,3386.3776,2067.8986,75.0,3.002,22.0,0.8806,30.0,38761,22093.0,884.3095,36750.0,785.0,635.0,150.0,102.0,12.0,31.4209,15430.0,17547.0,312.0,16603.0,19617.0,342.0,-1173.0,-2070.0,-30.0,2.0,6.0,4.0,4.0,8.0,2.0,24743.0,28218.0,509.0,26115.0,31277.0,535.0,-1372.0,-3059.0,-26.0,2.0,6.0,6.0,6.0,12.0,2.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,200,Red,team,,Top Esports,,1499,1,21,4,43,21,4,5.0,1.0,,,0.0,,,,0.8406,1.0007,1.0,3.0,1.0,0.0,,,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,,,2.0,0.0,67721.0,2710.6471,2841.6544,2338.7992,65.0,2.6017,35.0,1.4009,28.0,52286,35618.0,1425.6704,48400.0,904.0,697.0,207.0,119.0,32.0,36.1841,16603.0,19617.0,342.0,15430.0,17547.0,312.0,1173.0,2070.0,30.0,4.0,8.0,2.0,2.0,6.0,4.0,26115.0,31277.0,535.0,24743.0,28218.0,509.0,1372.0,3059.0,26.0,6.0,12.0,2.0,2.0,6.0,6.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,100,Blue,team,,LGD Gaming,,2389,0,10,10,29,10,10,1.0,0.0,,,1.0,,,,0.2512,0.5023,0.0,3.0,3.0,0.0,,,0.0,0.0,2.0,0.0,3.0,11.0,1.0,0.0,,,0.0,3.0,74767.0,1877.7815,2663.9347,2983.2482,140.0,3.5161,77.0,1.9339,55.0,63843,38097.0,956.8104,61775.0,1333.0,1078.0,255.0,204.0,0.0,33.4784,14872.0,19049.0,345.0,15924.0,19713.0,376.0,-1052.0,-664.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,23344.0,31114.0,561.0,25627.0,31923.0,616.0,-2283.0,-809.0,-55.0,1.0,2.0,0.0,0.0,0.0,1.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,200,Red,team,,Royal Never Give Up,,2389,1,10,10,23,10,10,0.0,0.0,,,0.0,,,,0.2512,0.5023,1.0,3.0,3.0,1.0,,,1.0,2.0,0.0,1.0,11.0,3.0,0.0,1.0,,,3.0,0.0,72196.0,1813.2105,3029.0833,2602.9301,188.0,4.7216,93.0,2.3357,51.0,76331,50585.0,1270.4479,67550.0,1506.0,1185.0,321.0,215.0,26.0,37.8234,15924.0,19713.0,376.0,14872.0,19049.0,345.0,1052.0,664.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,25627.0,31923.0,616.0,23344.0,31114.0,561.0,2283.0,809.0,55.0,0.0,0.0,1.0,1.0,2.0,0.0
7369-9976-2-2,Spring,0,2021-03-28 10:26:15,2,100,Blue,team,,LGD Gaming,,1444,0,7,18,14,7,18,0.0,0.0,,,0.0,,,,0.2909,1.0388,0.0,0.0,4.0,1.0,,,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,,,0.0,1.0,30142.0,1252.4377,3307.6454,2092.0222,63.0,2.6177,37.0,1.5374,29.0,36974,20867.0,867.0499,35710.0,699.0,586.0,113.0,83.0,4.0,29.0443,15104.0,17946.0,296.0,16897.0,18947.0,339.0,-1793.0,-1001.0,-43.0,2.0,3.0,4.0,4.0,5.0,2.0,23881.0,28103.0,472.0,26530.0,30282.0,528.0,-2649.0,-2179.0,-56.0,4.0,9.0,7.0,7.0,11.0,4.0
7369-9976-2-2,Spring,0,2021-03-28 10:26:15,2,200,Red,team,,Royal Never Give Up,,1444,1,18,7,31,18,7,3.0,1.0,,,1.0,,,,0.7479,1.0388,1.0,4.0,0.0,0.0,,,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,,,1.0,0.0,63915.0,2655.7479,2496.3158,2105.3186,73.0,3.0332,23.0,0.9557,30.0,49139,33032.0,1372.5208,41750.0,846.0,632.0,214.0,115.0,46.0,35.1524,16897.0,18947.0,339.0,15104.0,17946.0,296.0,1793.0,1001.0,43.0,4.0,5.0,2.0,2.0,3.0,4.0,26530.0,30282.0,528.0,23881.0,28103.0,472.0,2649.0,2179.0,56.0,7.0,11.0,4.0,4.0,9.0,7.0
7370-9977-1-1,Spring,0,2021-03-28 11:24:29,1,100,Blue,team,,Rare Atom,,1709,0,2,15,4,2,15,0.0,0.0,,,0.0,,,,0.0702,0.5968,0.0,2.0,2.0,1.0,,,0.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,,,0.0,2.0,41300.0,1449.9707,3254.4997,3028.1919,95.0,3.3353,53.0,1.8607,29.0,44658,25848.0,907.4781,43190.0,974.0,771.0,203.0,155.0,0.0,34.1954,15486.0,18950.0,360.0,15612.0,18582.0,349.0,-126.0,368.0,11.0,0.0,0.0,1.0,1.0,2.0,0.0,25273.0,30103.0,568.0,23952.0,30743.0,563.0,1321.0,-640.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0
7370-9977-1-1,Spring,0,2021-03-28 11:24:29,1,200,Red,team,,EDward Gaming,,1709,1,15,2,42,15,2,2.0,1.0,,,1.0,,,,0.5266,0.5968,1.0,2.0,2.0,0.0,,,1.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,,,2.0,0.0,68367.0,2400.2458,2527.2323,1940.7841,116.0,4.0726,55.0,1.931,30.0,55089,36279.0,1273.6922,48610.0,1035.0,815.0,220.0,154.0,10.0,36.337,15612.0,18582.0,349.0,15486.0,18950.0,360.0,126.0,-368.0,-11.0,1.0,2.0,0.0,0.0,0.0,1.0,23952.0,30743.0,563.0,25273.0,30103.0,568.0,-1321.0,640.0,-5.0,2.0,2.0,1.0,1.0,1.0,2.0
7370-9978-2-2,Spring,0,2021-03-28 12:14:01,2,100,Blue,team,,EDward Gaming,,1592,1,23,4,46,23,4,3.0,1.0,,,1.0,,,,0.8668,1.0176,0.0,3.0,1.0,1.0,,,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,,,2.0,0.0,57789.0,2177.9774,2677.0854,2176.6206,93.0,3.505,29.0,1.093,35.0,55335,37719.0,1421.5704,50500.0,909.0,705.0,204.0,113.0,25.0,34.2588,16665.0,19323.0,350.0,15338.0,18676.0,352.0,1327.0,647.0,-2.0,3.0,4.0,1.0,1.0,1.0,3.0,27891.0,31793.0,554.0,22806.0,28960.0,535.0,5085.0,2833.0,19.0,7.0,9.0,1.0,1.0,1.0,7.0
7370-9978-2-2,Spring,0,2021-03-28 12:14:01,2,200,Red,team,,Rare Atom,,1592,0,4,23,5,4,23,0.0,0.0,,,0.0,,,,0.1508,1.0176,1.0,1.0,3.0,0.0,,,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,,,0.0,2.0,41601.0,1567.8769,3017.7136,2199.1206,81.0,3.0528,32.0,1.206,20.0,40681,23065.0,869.2839,39985.0,870.0,715.0,155.0,121.0,0.0,32.7889,15338.0,18676.0,352.0,16665.0,19323.0,350.0,-1327.0,-647.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,22806.0,28960.0,535.0,27891.0,31793.0,554.0,-5085.0,-2833.0,-19.0,1.0,1.0,7.0,7.0,9.0,1.0
7375-9979-1-1,Spring,1,2021-04-01 09:24:14,1,100,Blue,team,,Rare Atom,,2003,1,9,11,22,9,11,2.0,1.0,,,1.0,,,,0.2696,0.5991,0.0,2.0,2.0,0.0,,,0.0,1.0,1.0,0.0,7.0,6.0,0.0,0.0,,,1.0,0.0,66883.0,2003.4848,2435.6765,1915.2971,137.0,4.1038,47.0,1.4079,39.0,58953,37144.0,1112.651,50500.0,1130.0,889.0,241.0,161.0,24.0,33.8492,16252.0,19599.0,363.0,17015.0,20085.0,365.0,-763.0,-486.0,-2.0,2.0,4.0,3.0,3.0,5.0,2.0,25834.0,31272.0,594.0,27794.0,31918.0,580.0,-1960.0,-646.0,14.0,2.0,4.0,5.0,5.0,10.0,2.0
7375-9979-1-1,Spring,1,2021-04-01 09:24:14,1,200,Red,team,,Invictus Gaming,,2003,0,11,9,21,11,9,0.0,0.0,,,0.0,,,,0.3295,0.5991,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0,,,0.0,1.0,50905.0,1524.8627,3012.9406,2688.4973,102.0,3.0554,78.0,2.3365,47.0,58487,36678.0,1098.692,56585.0,1095.0,853.0,242.0,146.0,35.0,32.8008,17015.0,20085.0,365.0,16252.0,19599.0,363.0,763.0,486.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,27794.0,31918.0,580.0,25834.0,31272.0,594.0,1960.0,646.0,-14.0,5.0,10.0,2.0,2.0,4.0,5.0
7375-9980-2-2,Spring,1,2021-04-01 10:20:51,2,100,Blue,team,,Rare Atom,,2262,0,6,8,9,6,8,0.0,0.0,,,0.0,,,,0.1592,0.3714,0.0,2.0,4.0,0.0,,,0.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,,,0.0,1.0,53034.0,1406.7374,2996.6844,2850.1061,124.0,3.2891,71.0,1.8833,50.0,58173,33723.0,894.5093,56500.0,1210.0,957.0,253.0,188.0,13.0,32.0955,14780.0,18389.0,340.0,15715.0,19361.0,357.0,-935.0,-972.0,-17.0,0.0,0.0,1.0,1.0,0.0,0.0,23888.0,30998.0,561.0,25064.0,30871.0,570.0,-1176.0,127.0,-9.0,2.0,3.0,1.0,1.0,0.0,2.0
7375-9980-2-2,Spring,1,2021-04-01 10:20:51,2,200,Red,team,,Invictus Gaming,,2262,1,8,6,18,8,6,1.0,0.0,,,1.0,,,,0.2122,0.3714,1.0,4.0,2.0,1.0,,,1.0,1.0,0.0,1.0,9.0,3.0,1.0,1.0,,,1.0,0.0,83806.0,2222.9708,2538.4085,2110.4775,130.0,3.4483,59.0,1.565,57.0,65312,40862.0,1083.8727,59600.0,1262.0,957.0,305.0,185.0,43.0,33.4748,15715.0,19361.0,357.0,14780.0,18389.0,340.0,935.0,972.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,25064.0,30871.0,570.0,23888.0,30998.0,561.0,1176.0,-127.0,9.0,1.0,0.0,2.0,2.0,3.0,1.0
7375-9981-3-3,Spring,1,2021-04-01 11:19:04,3,100,Blue,team,,Rare Atom,,1602,1,14,6,26,14,6,2.0,0.0,,,1.0,,,,0.5243,0.7491,1.0,3.0,1.0,1.0,,,,0.0,0.0,1.0,7.0,2.0,1.0,1.0,,,1.0,0.0,58731.0,2199.6629,3239.2884,2251.9476,82.0,3.0712,33.0,1.236,29.0,49818,32100.0,1202.2472,42475.0,933.0,706.0,227.0,128.0,28.0,34.9438,17002.0,18453.0,337.0,17809.0,19422.0,353.0,-807.0,-969.0,-16.0,3.0,4.0,4.0,4.0,5.0,3.0,25381.0,28719.0,527.0,26258.0,30305.0,563.0,-877.0,-1586.0,-36.0,3.0,4.0,4.0,4.0,5.0,3.0
7375-9981-3-3,Spring,1,2021-04-01 11:19:04,3,200,Red,team,,Invictus Gaming,,1602,0,6,14,11,6,14,0.0,0.0,,,0.0,,,,0.2247,0.7491,0.0,1.0,3.0,0.0,,,,0.0,0.0,0.0,2.0,7.0,0.0,0.0,,,0.0,1.0,53032.0,1986.2172,3054.8315,2280.7116,78.0,2.9213,40.0,1.4981,38.0,43398,25680.0,961.7978,42165.0,888.0,729.0,159.0,126.0,11.0,33.2584,17809.0,19422.0,353.0,17002.0,18453.0,337.0,807.0,969.0,16.0,4.0,5.0,3.0,3.0,4.0,4.0,26258.0,30305.0,563.0,25381.0,28719.0,527.0,877.0,1586.0,36.0,4.0,5.0,3.0,3.0,4.0,4.0
7375-9982-4-4,Spring,1,2021-04-01 12:08:08,4,100,Blue,team,,Invictus Gaming,,1448,1,9,3,17,9,3,1.0,0.0,,,1.0,,,,0.3729,0.4972,1.0,4.0,0.0,1.0,,,1.0,1.0,0.0,1.0,8.0,0.0,1.0,1.0,,,1.0,0.0,46482.0,1926.0497,2341.8232,1795.5249,82.0,3.3978,35.0,1.4503,41.0,46346,30198.0,1251.2983,41975.0,857.0,658.0,199.0,123.0,13.0,35.511,17223.0,19172.0,338.0,15203.0,18057.0,334.0,2020.0,1115.0,4.0,4.0,5.0,1.0,1.0,2.0,4.0,26927.0,30424.0,543.0,23035.0,28976.0,524.0,3892.0,1448.0,19.0,5.0,6.0,1.0,1.0,2.0,5.0
7375-9982-4-4,Spring,1,2021-04-01 12:08:08,4,200,Red,team,,Rare Atom,,1448,0,3,9,6,3,9,0.0,0.0,,,0.0,,,,0.1243,0.4972,0.0,0.0,4.0,0.0,,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,,,0.0,1.0,29520.0,1223.2044,2726.8094,1600.6077,69.0,2.8591,33.0,1.3674,18.0,36768,20620.0,854.4199,34410.0,798.0,627.0,171.0,138.0,0.0,33.0663,15203.0,18057.0,334.0,17223.0,19172.0,338.0,-2020.0,-1115.0,-4.0,1.0,2.0,4.0,4.0,5.0,1.0,23035.0,28976.0,524.0,26927.0,30424.0,543.0,-3892.0,-1448.0,-19.0,1.0,2.0,5.0,5.0,6.0,1.0
7375-9983-5-5,Spring,1,2021-04-01 12:52:18,5,100,Blue,team,,Invictus Gaming,,2101,0,18,19,31,18,19,1.0,0.0,,,0.0,,,,0.514,1.0566,0.0,0.0,5.0,0.0,,,1.0,1.0,1.0,1.0,6.0,9.0,0.0,1.0,,,0.0,1.0,68650.0,1960.495,2916.4969,3080.4474,137.0,3.9124,58.0,1.6564,52.0,65391,42583.0,1216.0781,60990.0,1175.0,928.0,247.0,165.0,36.0,33.5554,15643.0,18783.0,360.0,16015.0,19718.0,347.0,-372.0,-935.0,13.0,1.0,1.0,2.0,2.0,2.0,1.0,25412.0,30237.0,548.0,24350.0,30265.0,544.0,1062.0,-28.0,4.0,4.0,8.0,2.0,2.0,2.0,4.0
7375-9983-5-5,Spring,1,2021-04-01 12:52:18,5,200,Red,team,,Rare Atom,,2101,1,19,18,49,19,18,2.0,1.0,,,1.0,,,,0.5426,1.0566,1.0,5.0,0.0,1.0,,,0.0,1.0,1.0,0.0,9.0,6.0,1.0,0.0,,,1.0,0.0,70205.0,2004.9024,2987.5488,2395.1452,132.0,3.7696,72.0,2.0562,36.0,69206,46398.0,1325.0262,63635.0,1203.0,932.0,271.0,167.0,23.0,34.3551,16015.0,19718.0,347.0,15643.0,18783.0,360.0,372.0,935.0,-13.0,2.0,2.0,1.0,1.0,1.0,2.0,24350.0,30265.0,544.0,25412.0,30237.0,548.0,-1062.0,28.0,-4.0,2.0,2.0,4.0,4.0,8.0,2.0
